,Unnamed: 0,videoId,id,textDisplay,likeCount,publishedAt,totalReplyCount,domain,genderBias,racialBias,hateSpeech,linguisticBias,textLevelContentBias,politicalBias,cognitiveBias
125,184,-Td05XH0TDg,Ugyfb3fqgt9ZdOdCdDh4AaABAg,"Without God, I can&#39;t I imagine my life without Him were my soul will we be right now Father i  surrender my soul my everything to you",1,2020-03-09T15:47:19Z,0,entertainment,,,,,,,
126,755,MyFQRZ8NW7Y,UgxrT4li750-Rkfl1Xh4AaABAg,Boo I hate it JK,0,2021-06-03T17:28:54Z,0,entertainment,,,,,,,
127,696,e8psHWLGDN4,Ugx8LMrlUBN1nqjQA0N4AaABAg,1:18</a> <br>This part reminds me of joel and ellie 🥹,0,2019-11-14T15:11:35Z,0,entertainment,,,,,,,
128,169,A-6TwB7nlu4,UgzwgrCuPMCszOfFLQ94AaABAg,"Nick sees a dead body at the quarry.  A week later he is upset by seeing old dead woman in the house.  Alex asks, &quot;You okay?&quot;  Nick says, &quot;I&#39;ve just never seen a dead body before.&quot;  A bit sloppy with the dialog, there guys.",0,2022-12-01T14:00:10Z,0,entertainment,,,,,,,
129,142,sTtmpFIaFqc,UgzPwwS5LMgX9MkDDAp4AaABAg,"Okay, who lets a ballerina use a haunted dance studio? If Harpo Marx was alive, he’d probably sue.",0,2021-04-08T01:00:14Z,0,entertainment,,,,,,,
130,520,PiuRQr9b6Bc,UgxAPb_RYbWkbiiNkuN4AaABAg,This feel So NOSTALGIA BRO😭🫡,1,2021-01-07T17:44:11Z,0,entertainment,,,,,,,
131,132,Yr7HiTc7Gpc,UgzI7Dcts4p-1AXsISF4AaABAg,BAD MOM…… the world is full of bullies &amp; entitled brats bc a parent went the “not my kid” route,47,2024-03-24T04:10:56Z,0,entertainment,,,,,,,
132,627,sqLWfFCbYBI,UgyX8unrynN3qMgoCtN4AaABAg,Yo everything is fake they are just supporting the devil and disregarding god 😢,0,2023-02-13T13:09:13Z,0,entertainment,,,,,,,
133,181,-Td05XH0TDg,Ugzr10nJFMU_6HHF0kJ4AaABAg,Jesus please forgive my sins <br>Sorry for all the pains you go through for us <br>Please don’t be angry with us sorry,1,2020-03-09T15:47:19Z,0,entertainment,,,,,,,
134,425,ZW97JCoIzBk,UgyV2feExWtP0RRgJwp4AaABAg,Free haiti🇭🇹,0,2022-06-18T14:21:18Z,0,entertainment,,,,,,,
135,622,sqLWfFCbYBI,Ugyy7NSldJ2cmVOGQv14AaABAg,What the actual fuck,1,2023-02-13T13:09:13Z,0,entertainment,,,,,,,
136,579,-1yBk0Lg-k4,UgxXDlkc06uqUZbB-cN4AaABAg,It sounds like you’re saying I walk alone,0,2023-03-31T19:10:11Z,0,entertainment,,,,,,,
137,472,IOkckBdVtEY,Ugw72Og8whi5pr33q4B4AaABAg,Me just dancing to the beat❤,10,2023-01-27T05:46:57Z,0,entertainment,,,,,,,
138,267,Zvh_z8oHL98,Ugw6_iQjl7ETqm6E7Wx4AaABAg,wow! this is so beautiful. love is truly a beautiful thing. i guess there&#39;s the right person for each of us.. somewhere there!,1,2020-11-16T21:04:33Z,0,entertainment,,,,,,,
139,846,UU4Nc19BVyM,UgwDJVmUl7h_6yAd5Up4AaABAg,got feelling  tsttto will hit nest in  billboarts,0,2020-09-08T14:33:47Z,0,entertainment,,,,,,,
140,291,r7B3foz0sOM,UgyXW5CIwknJiqwCHCx4AaABAg,There are such animals in this world,0,2023-03-23T06:01:00Z,0,entertainment,0,0,0,0,0,0,0
141,346,KKQeNyOiQYg,UgwnCI_7JHNlqJMTYBd4AaABAg,Baby I am yours wanna be yours😂😂,0,2022-11-05T14:52:16Z,0,entertainment,0,0,0,0,0,0,0
142,113,MDj1CvTpC-U,UgwUXHWcPdEE3jS9nQB4AaABAg,Click to view the full version：https://youtu.be/bPZvTga0zf4,216,2022-10-01T16:00:13Z,185,entertainment,0,0,0,0,0,0,0
143,29,AzyIZzO9zgI,Ugy0n8dMiKxC2sceYy54AaABAg,Very nice to see such a high quality short film. Best one I have seen yet here. Looks like a mainstream production.,1,2024-03-25T16:00:01Z,0,entertainment,0,0,0,0,0,0,0
144,747,BgIsiwWcNDU,UgwDcKmr6qkVNUqhPsF4AaABAg,why making me feel loved? then one day your feelings disappear?,0,2022-06-02T01:40:10Z,0,entertainment,0,0,0,0,0,0,0
145,722,mk3XycambgI,UgypqFNGOCiwR1NbJLN4AaABAg,I have a crush at school her name is grace and mine is sashank  she is smaller then me😊,0,2022-11-02T14:01:46Z,0,entertainment,0,0,0,0,0,0,0
146,302,C5x3ZtyI1_c,UgzvYNFqpfQPq22Pemd4AaABAg,Cool,1,2023-01-11T23:00:05Z,0,entertainment,0,0,0,0,0,0,0
147,981,Zzh4yeQ0zhY,UgwaiOGfJI9E9cuvq654AaABAg,This  song is awesome ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0,2022-12-25T19:09:00Z,0,entertainment,0,0,0,0,0,0,0
148,726,mk3XycambgI,Ugy4QEQaTpvszJe_afl4AaABAg,I&#39;ve no boy friend but I have a friend who faces  a problem like this . I feel not okay for her. And I can feel her cause she is my best friend she is so sad.😭😭😭😭😭😭. She shares with me everything about her .,1,2022-11-02T14:01:46Z,0,entertainment,0,0,0,0,0,0,0
149,690,mgT0N3tMP74,UgxtNm3Pplysmw4WUYp4AaABAg,This is staying here to remind me of the song.,3,2022-08-30T14:18:26Z,0,entertainment,0,0,0,0,0,0,0
150,445,RokNFc6n4Xw,Ugwb3NtTAZEUO03-0Op4AaABAg,Cupid is so good<br>SIKE😂😂<br>Cupid is trashhh😂😂😂😂,0,2023-04-02T08:30:07Z,0,entertainment,0,0,1,0,0,0,0
151,875,n582rjoeE2o,Ugzg-i9fau0vd2HPHkh4AaABAg,I just realize that this song is for Jesus Christ ♥️🥰,0,2020-09-21T18:42:32Z,0,entertainment,0,0,0,0,0,0,0
152,524,p5SYBGgqVXI,UgzO-IST1idfq10xHdd4AaABAg,I need ebo and Shango <br>🪓❤️❤️❤️❤️❤️❤️,1,2022-06-06T18:06:39Z,0,entertainment,0,0,0,0,0,0,0
153,691,mgT0N3tMP74,UgzEk2J439Jna7hkrgV4AaABAg,I love this song,2,2022-08-30T14:18:26Z,0,entertainment,0,0,0,0,0,0,0
154,243,H35fBVOt63Q,UgzUk2jsVFuq_dePRoJ4AaABAg,What title movie is this?,0,2023-06-24T14:15:00Z,0,entertainment,0,0,0,0,0,0,0
155,26,AzyIZzO9zgI,UgxsEnW8HLUYGw18z6B4AaABAg,A wonderful film.,1,2024-03-25T16:00:01Z,0,entertainment,0,0,0,0,0,0,0
156,571,P8eeMgzzgi4,UgxX_RB82dbTkOMWW754AaABAg,My life in one song 😢❤,1,2022-05-09T10:01:36Z,0,entertainment,0,0,0,0,0,0,0
157,381,HDe7GYpxq9g,Ugx8U_Ljt5w6QII8jSZ4AaABAg,I taught Ed Sheeran everything he knows.<br>Prove me wrong.,0,2021-04-17T18:06:15Z,0,entertainment,0,0,0,0,0,0,0
158,55,f1RIbYIX7bA,UgyucMeMpRYVEpMD02d4AaABAg,Math is off. Earth has only been around 6000 years. If the earth was as old as they say we wouldn&#39;t have mountains or a moon. The oceans wouldn&#39;t be able to support life because of the salt and mineral levels ect...,0,2024-03-20T21:50:31Z,0,entertainment,0,0,0,0,0,0,0
159,384,HDe7GYpxq9g,UgyHPQAv026epISk2PF4AaABAg,Jaywon and Jake💗,0,2021-04-17T18:06:15Z,1,entertainment,0,0,0,0,0,0,0
160,779,UzXP7bwx5Nk,UgwvRx9yP0HzDl_rf7F4AaABAg,Almost every comment is like “the second girls voice is so angelic” and I’ve seen a few asking if she had a yt channel but I thought this was her channel,1,2022-10-31T19:34:26Z,0,entertainment,0,0,0,0,0,0,0
161,737,9D7B1csn65U,UgxPuuoLL06f9UuEKqZ4AaABAg,Yeah that’s gonna be hard being 50 million in debt,0,2022-07-13T11:53:03Z,0,entertainment,,,,,,,
162,44,6Mh4WKn8GNg,UgxvdmYawPClFEDBpaN4AaABAg,He&#39;s lying to her! She&#39;s the daughter of a hotel/vacation tycoon. She&#39;s usually accompanied by blonde twin boys.,1112,2024-03-21T08:08:27Z,6,entertainment,,,,,,,
163,699,e8psHWLGDN4,UgwDkdZMeMQY-E9SyHF4AaABAg,"Who searched &quot;as long as, I&#39;m here, no one can hurt you.&quot;",1,2019-11-14T15:11:35Z,0,entertainment,,,,,,,
164,657,SC8cSnFTd_0,UgxrtBdzLt4UCX8VxIp4AaABAg,why do I know this song by hart lol,0,2023-01-18T14:09:14Z,0,entertainment,,,,,,,
165,780,UzXP7bwx5Nk,UgwuZzNdr7vNdh2mHud4AaABAg,Finish the lyrics,0,2022-10-31T19:34:26Z,0,entertainment,,,,,,,
166,167,A-6TwB7nlu4,UgyYMTt-YGZI_AjhLvN4AaABAg,I think the screen writer confused long drawn out dialog for &quot;suspense&quot;.  I lost interest in the ineptitude of the lead &quot;couple&quot;.,1,2022-12-01T14:00:10Z,0,entertainment,,,,,,,
167,568,P8eeMgzzgi4,UgzhOZlirs8Me9_k8Z14AaABAg,You can&#39;t save me hit me so hard 🥺🥺❤️‍🩹🫀,0,2022-05-09T10:01:36Z,0,entertainment,,,,,,,
168,521,p5SYBGgqVXI,UgxT7I1_QPXvdRwjKJx4AaABAg,Where are you from?🤔,737,2022-06-06T18:06:39Z,511,entertainment,,,,,,,
169,418,Sg3hU_sdhKw,UgyCppXRN2gesQsUxQR4AaABAg,Whoa whoa whoa 🔥🔥🔥,0,2024-03-22T04:00:01Z,0,entertainment,,,,,,,
170,</a><br>,,,,,,,entertainment,,,,,,,
171,763,MyFQRZ8NW7Y,Ugy_qSHjI0S3y5onzIt4AaABAg,my friend is sing and she sucks,0,2021-06-03T17:28:54Z,0,entertainment,,,,,,,
172,367,iawgB2CDCrw,Ugzl6v0g-tqHK6YPh3F4AaABAg,I love thıs song,0,2023-01-23T13:58:00Z,0,entertainment,,,,,,,
173,357,KKQeNyOiQYg,UgwCYcTXU_FrwH5uDAB4AaABAg,I don&#39;t want a ghost like you,0,2022-11-05T14:52:16Z,0,entertainment,,,,,,,
174,518,PiuRQr9b6Bc,UgxuN_QSjW_XUngpf_x4AaABAg,Marvin M Togonon ❤❤❤💗💗💗💖💖💖😍😍😍😘😘😘🌷🌷🌷💕🙏💕💯👏👏👏😇😇😇🌻🌻🌻🇵🇭🏡🏡ncewsa mcts,0,2021-01-07T17:44:11Z,0,entertainment,,,,,,,
175,933,2FV2sPYSluA,UgyuPhTxvHssf77Vp8Z4AaABAg,"Wow, VERY BEST SONG EVER! Thanks America! John P.",0,2021-04-07T20:00:01Z,0,entertainment,,,,,,,
176,777,UzXP7bwx5Nk,Ugz5HOngFuhdZS_KeDZ4AaABAg,The second girl is SOO good at singing but every one is 👍,0,2022-10-31T19:34:26Z,0,entertainment,,,,,,,
177,555,EdhR-ry40So,UgyAiw4yviF-KodPuX14AaABAg,A princess doesn&#39;t cry,0,2019-08-26T16:49:52Z,0,entertainment,,,,,,,
178,303,3tDPeqLBbbc,UgzoJjia-dXgcx_Y__d4AaABAg,Idk why but I just hate drake so much,0,2023-03-15T17:59:15Z,0,entertainment,,,,,,,
179,214,p_WMXvjjzIw,UgymXygjAVN7_HxckGV4AaABAg,Kenya is the best of the best in all areas,0,2023-06-16T10:00:47Z,0,entertainment,,,,,,,
180,514,PiuRQr9b6Bc,UgzSkvwItbLi4OST-Zt4AaABAg,one thing<br>artist: one direction,1,2021-01-07T17:44:11Z,0,entertainment,,,,,,,
181,289,r7B3foz0sOM,UgxS0BJLzrPYxXlwbDZ4AaABAg,Afghan spliced with... a Centipede?,0,2023-03-23T06:01:00Z,0,entertainment,,,,,,,
182,138,M1hdhcfSQ4A,Ugz8sqnkUQfYCH_i-bN4AaABAg,They all had patachutes,18,2024-03-24T19:00:49Z,1,entertainment,,,,,,,
183,694,mgT0N3tMP74,Ugw17s4IsX1-iRESEpN4AaABAg,"This was my favourite song when I was younger, I tried looking for it since then and so I found it! It is litarally my fav song ever",4,2022-08-30T14:18:26Z,0,entertainment,,,,,,,
184,680,a2cPFE-Sqq0,Ugxf8iR5peg7UAZ2BXx4AaABAg,Wanted to dedicate this song to the YT hygienic Queen 👑 🏡🏠🚗🚙💸 💰,0,2020-10-08T15:13:21Z,1,entertainment,,,,,,,
185,697,e8psHWLGDN4,Ugxex0tBVZkuwfWTrlp4AaABAg,This song reminds me of the love of my life whom i tried to leave 😢💔,0,2019-11-14T15:11:35Z,0,entertainment,,,,,,,
186,715,BVr3jgQMlVU,UgzYv-WnOM6vyvJQ9ad4AaABAg,"I&#39;ve been going through a really deep, rough depression.🥀💔 Thank you I really needed this🙂",0,2022-01-12T18:23:46Z,0,entertainment,,,,,,,
187,906,3yZ6WGTCT3Y,UgyEZAwwS2iz2LWpDQp4AaABAg,OMG! When you&#39;re obsessed with this song and it also mentions your name too!! Oof! Best feeling ❤️💙💜,6,2023-05-04T23:37:21Z,0,entertainment,,,,,,,
188,294,r7B3foz0sOM,UgyuXHKInrbqf-BSXCd4AaABAg,"Please don&#39;t promote or LIKE  such kinds of FAKE VIDEOS ,   these  people get encouraged  by getting  LIKES",0,2023-03-23T06:01:00Z,0,entertainment,,,,,,,
189,202,IwRQkd5YUvQ,Ugxs0qpayoOnqYAjoB54AaABAg,&quot;SHUT UP BRENDA!&quot; —Random black YouTuber,0,2022-10-08T17:00:15Z,0,entertainment,,,,,,,
190,495,sxyMmy-8p1Y,UgyVgWsiCTjwIm4S2sd4AaABAg,Would,0,2023-03-21T22:58:07Z,0,entertainment,,,,,,,
191,144,sTtmpFIaFqc,UgzR1tPkNA3S6zPo8dV4AaABAg,Was this not almost like a scene in Suspiria? Or am I crazy,1,2021-04-08T01:00:14Z,1,entertainment,,,,,,,
192,867,5Y7OiryM9c4,Ugx0hj7_CadlXJxaR1N4AaABAg,IS THIS ON SPOTIFY!? I LOVE THIS.,0,2023-06-26T18:02:51Z,1,entertainment,,,,,,,
193,612,sqLWfFCbYBI,UgwHu7MF4L5tjemZ0OF4AaABAg,Why ‘First born unicorn’?,0,2023-02-13T13:09:13Z,0,entertainment,,,,,,,
194,195,IwRQkd5YUvQ,Ugz1HdaP0tB4FJ2hldx4AaABAg,Bro body looks like a wall,1,2022-10-08T17:00:15Z,0,entertainment,,,,,,,
195,305,3tDPeqLBbbc,UgzU5SJ5LXAbddeLduB4AaABAg,"Eminem: Yeah bro, you can copy my homework. Just change it a little bit.<br><br>Drake:",0,2023-03-15T17:59:15Z,0,entertainment,,,,,,,
196,446,RokNFc6n4Xw,Ugz-Cz2Jz73961Fvjod4AaABAg,I hope oneday I am a made big youtuber ❤🙇,0,2023-04-02T08:30:07Z,0,entertainment,,,,,,,
197,454,q7mlB-adMBc,Ugy1NrsR89AeV8tr8oh4AaABAg,I still remember how inlove i am when i sang this song while looking at him,0,2022-08-24T11:05:03Z,0,entertainment,,,,,,,
198,236,LyhrAGiE_Rc,UgxS59uz_hP6pQrDIud4AaABAg,Vo apne mind ko kise rubic cube mai banaya answer this?????,0,2023-04-27T13:05:39Z,0,entertainment,,,,,,,
199,857,nAQ_1lTDvPQ,Ugzs9XXvDx8sziZ3rXV4AaABAg,I LOVE THIS ❤ 😍 💖 ❣ 💕 💘 ❤ 😍 💖 ❣ 💕 💘 ❤,0,2023-06-05T17:16:21Z,0,entertainment,,,,,,,
