,Unnamed: 0,videoId,id,textDisplay,likeCount,publishedAt,totalReplyCount,domain,genderBias,racialBias,hateSpeech,linguisticBias,textLevelContentBias,politicalBias,cognitiveBias
114,1328,KvGeqx4Gtfs,UgyLmZG-Txdku-cfe_14AaABAg,"PENCE, = TRAITOR, RINO AND LIBTARD!",0,2024-03-18T22:45:00Z,0,politics,0,0,1,1,0,1,0
115,1218,mikRI9ra14w,UgxtFdzfaz-C2V1Tk_N4AaABAg,Traitor can’t be a president.<br>Your only one way is PRISON 2024.,0,2024-03-19T21:24:11Z,0,politics,0,0,0,1,1,1,0
116,1357,xYVlyqKAPAM,UgyxJfbpaApbmBOVGWl4AaABAg,what a well spoken presenter,0,2024-03-17T11:00:59Z,0,politics,0,0,0,0,0,0,0
117,595,1C5qK509P60,Ugytrjrv8o4pP29vwyN4AaABAg,😅Donald Trump and Co is kriminal! Please dont wote him again! Trust your heart not your brain!,0,2024-01-16T00:04:50Z,0,politics,0,0,0,1,1,1,0
118,1508,Y0LA7Ff2hgs,Ugypa0oOHAmjKCigd-t4AaABAg,He’s a guaranteed winner in the trumplican 4:20</a> party! Great vice president candidate for trump! Damn this gets scarier all the time! There are some sick people out there and they all love there guns!,0,2022-11-07T07:30:04Z,0,politics,0,0,0,1,1,1,0
119,665,aEDRBDwu5bg,Ugxumxx_1fhNeBWKftJ4AaABAg,All democracy are welcome...👍,2,2020-12-08T03:02:45Z,0,politics,0,0,0,0,0,1,0
120,1844,bII8AH5t6zI,Ugxd1TYN-FDHT0GP8lp4AaABAg,2:06</a> - crazy how this turned out to be reality.,2,2020-10-25T07:12:25Z,0,politics,0,0,0,0,0,0,0
121,138,L6lvn86rkD4,UgypgOmOp9Fxg5YpQc94AaABAg,Congress is dying,1,2024-03-01T23:00:12Z,0,politics,0,0,0,1,1,1,0
122,1539,VbycLj2pWPo,Ugz3S9Hcls2sfUrUi3R4AaABAg,Congratulations Vlad. This is what a real leader looks like!,0,2024-03-17T20:59:22Z,0,politics,0,0,0,0,0,0,0
123,185,0nrZwGbf55w,UgyTqIL8WmP45JSYToB4AaABAg,"He just figured out now that Trump is a threat, is he stupid?",0,2024-03-15T23:17:40Z,0,politics,0,0,0,1,0,1,0
124,895,fn-vt5TBCAQ,UgxnHoAPTJlWZ_Pzf-l4AaABAg,Where are the &quot; CRITICS &quot; of EVM machines.,1,2023-05-13T06:13:43Z,0,politics,0,0,0,1,1,1,0
125,685,4k1iYKpUaKU,UgzG3YzCXg28TxOEb6B4AaABAg,I looked up the word “creepy” in the dictionary and there was a photo of Ted Cruz.,0,2021-02-02T19:24:24Z,0,politics,0,0,0,1,0,1,0
126,61,uH2G_lLFzl0,UgwFHiKu8ULRb9f-erl4AaABAg,It&#39;s not election year without Steve Kornacki at the Big Board!,0,2024-03-19T16:35:10Z,0,politics,0,0,0,1,0,1,0
127,1246,gxKyxb0Gy7E,UgzF_uZoxEj4FM3B2fd4AaABAg,Romney&#39;s career is toast! His mormon attitude is rotten.,0,2024-02-29T11:00:38Z,0,politics,0,0,0,1,0,1,0
128,1236,e3SvmT4M_Qs,UgwPQAtoFwiXa_8rJK54AaABAg,Who would have guessed 😂,0,2024-03-17T19:36:26Z,0,politics,0,0,0,0,0,0,0
129,410,VhrBRaNJg04,Ugwar4GiMYOC1iUI2-d4AaABAg,What a disgusting woman.   Roll on judgement day!!,0,2022-04-22T16:49:42Z,0,politics,1,0,1,1,1,1,0
130,1683,LY8L6C7tsx8,UgwIw0bV2-1kIeP7Jjd4AaABAg,"Here in Australia we often have sausage 🌭 sizzles at voting stations if they&#39;re held at schools. Go vote &amp; have a $2.50 snag with onion, mustard and sauce - it&#39;s so civilised!",0,2020-09-14T12:17:57Z,0,politics,0,0,0,0,1,0,1
131,1320,KvGeqx4Gtfs,UgwIo_zYnTX4bzGx3Jd4AaABAg,Pence may not endorse tRump but he&#39;ll still vote for the puke.,1,2024-03-18T22:45:00Z,0,politics,0,0,0,1,1,1,0
132,59,uH2G_lLFzl0,Ugzic_WTOjTT7UVUycJ4AaABAg,We cannot let Donald avoid the big house by clawing his way back into the White House. Vote blue!,0,2024-03-19T16:35:10Z,0,politics,0,0,0,1,1,1,0
133,1876,1MWbk8yGvSs,UgyfjwKUCC5K9OtP_kZ4AaABAg,Hinduphobia,0,2024-03-17T02:28:38Z,0,politics,0,0,1,1,0,1,0
134,1715,AytDzZ2ecCc,UgwKUUgnugqV7h3tY1J4AaABAg,"The older I get, the more &quot;chicken scratch&quot; my cursive signature gets..  Somewhere around the 4,000th time I got sick of making anything but the first and last letter legible..",0,2020-10-05T06:30:00Z,0,politics,0,0,0,0,0,0,0
135,1529,svEuG_ekNT0,UgxLLU5_GgRWegAThxZ4AaABAg,😂😂😂 Wow! Now if that version of the tooth fairy existed I&#39;d definitely be toothless by now!,0,2019-11-04T07:30:01Z,0,politics,0,0,0,0,0,0,0
136,1050,QpI-wjSSWLs,UgwAzpUNju4i7NTCVep4AaABAg,Every one rushes to take credit but no one wants to even admit it  is a defeat. These endless TV shows don&#39;t seem to have any meaning.,0,2021-05-02T05:45:17Z,0,politics,0,0,0,0,0,0,0
137,1244,gxKyxb0Gy7E,UgytfqaK5NLV6ncktdR4AaABAg,We need to voted Rooney out,0,2024-02-29T11:00:38Z,0,politics,0,0,0,0,1,1,0
138,1956,CMwk8HzRrKg,UgzHTUyq1Ng18nSzCOl4AaABAg,What was Benedict Donald&#39;s pr guy?,0,2022-12-14T13:00:05Z,0,politics,0,0,0,1,0,1,0
139,926,GbWgrXZ4Hxw,UgzUYEsnJ5dR_j_2VQV4AaABAg,Yes .   That&#39;s life,1,2024-03-18T02:56:04Z,0,politics,0,0,0,0,0,0,0
140,269,M8EEjFLHtao,UgzRxROv4rJA79wUzyt4AaABAg,Poor guy is out of money now so he&#39;s really reaching with his campaign promises.,0,2024-03-18T00:54:39Z,0,politics,0,0,0,0,0,1,0
141,1780,i5v43U-YLow,UgxQLkL9M6XMaY22qid4AaABAg,I am black don&#39;t have a problem with voter ID i have a problem with you the way you talk to black voters,0,2024-03-14T23:47:28Z,0,politics,0,0,0,0,0,0,0
142,1865,RiYq8AQG9uI,Ugw84oHz25m0hdLM1g54AaABAg,2:37</a> is when the jewish space laser hit,1,2020-10-14T17:31:23Z,0,politics,0,1,0,0,0,1,0
143,1785,i5v43U-YLow,UgyPkQwSx_vkPI2aV_N4AaABAg,If 45 gets in we will NEVER have a real election again.,0,2024-03-14T23:47:28Z,0,politics,0,0,0,0,1,1,0
144,115,RffWAN9UA7k,UgwqJBWPU6eUexLC4fN4AaABAg,Trump is off the rail like all rulers. If they are all blood thirsty what can it matter. My thought for the day : how do these blasphemers become so rich and powerful?? 😮😮😮😮,0,2024-03-18T10:38:51Z,0,politics,0,0,0,1,1,1,0
145,1033,dWdEH2DG9Zc,Ugz1j2eYD5KQNA1lBzp4AaABAg,its time to evict turkey from nato likely allied to russia than in nato,0,2023-05-14T21:11:46Z,0,politics,0,0,0,0,1,1,0
146,1,8gjqTLX0QUo,UgwCE74eY-SuxCGIKmV4AaABAg,Question for the democrats,0,2024-03-18T21:57:26Z,0,politics,0,0,0,0,0,1,0
147,479,f3Z3cCtmA60,UgyGeuAusNUCf2_q-Qt4AaABAg,Wow Fani out here havi g an affair with everyone. 😂 When are we gonna talk about the gang leader she was with before which is more than likely the real reason Young Thug was arrested to begin with? We need to do a deep dive into her life and who she associates herself with.,0,2024-03-15T12:00:40Z,0,politics,0,0,0,1,1,1,0
148,226,YgR3uK8nCQo,UgyhQKZC1VaY7mSQEAB4AaABAg,Just because she doesnt believe doesnt mean that&#39;s what is true.<br><br>It IS possible to believe in misinformation.,0,2024-03-19T23:25:17Z,0,politics,0,0,0,0,0,0,1
149,327,quJkRRFeRO4,Ugxm1MCkBR_4SGFdKNF4AaABAg,And in Ukraine there are even no elections,0,2024-03-17T13:18:39Z,0,politics,0,0,0,0,1,1,0
150,218,Mxw3BUS2gck,UgycmrSHIgikYs21EU54AaABAg,Justice for SSR please sir<br>Boycott Bollywood,0,2024-03-18T18:38:16Z,0,politics,0,0,0,0,1,1,1
151,1832,bII8AH5t6zI,UgwFLzUquDhuhxkPKhp4AaABAg,SNL can play this clip on next week&#39;s show,1,2020-10-25T07:12:25Z,0,politics,0,0,0,0,0,0,0
152,432,2LwzFspUOlI,UgwcdLoTnPlon30qgGt4AaABAg,There is a deal if you make him off the hook. He will.not run or loose intentionaly,0,2024-03-15T02:00:01Z,0,politics,0,0,0,1,1,0,0
153,482,f3Z3cCtmA60,Ugw8uu5nooGEvzFuWLx4AaABAg,Trump is innocent but that&#39;s not why we&#39;re going through this we&#39;re going through this because you want to stop Trump from running for president because he will win,0,2024-03-15T12:00:40Z,0,politics,0,0,0,0,0,1,0
154,493,mdLvsMcbKbw,Ugyxz7W9LIJ5xO87lld4AaABAg,Such a jerk controlled by thaksin,0,2019-02-08T12:37:47Z,0,politics,0,0,1,1,0,1,0
155,583,1C5qK509P60,UgzMBugsF4-n822-4y94AaABAg,USA need  D Trump iisuport Donalh trump,0,2024-01-16T00:04:50Z,0,politics,0,0,0,0,0,1,0
156,1894,hFLtTUzSYUc,UgyysRyRGE0fRQ_RVw94AaABAg,I-Team: Did Coffee County breach put future elections at risk? Depends ...<br>FOX 5 Atlanta,0,2024-03-13T13:45:03Z,0,politics,0,0,0,0,0,1,1
157,599,zTjyE7dH3Tc,UgwTJu8hDLuGXAOqeWx4AaABAg,"Praveen Shaikh mem capital TV,<br>Excellent analysis 💯%<br>Always stay bless 🎁🎁",0,2024-03-15T04:15:02Z,0,politics,0,0,0,0,0,0,0
158,1186,aPWSK7plPGI,UgygC7Jrgjc1UD3FYfl4AaABAg,Nothing weaker than a fat man in a diaper.,0,2024-03-20T21:30:02Z,0,politics,0,0,1,0,0,0,0
159,1699,ajavsMbCapY,UgyxUCM93WiJowuJK_F4AaABAg,I haven&#39;t trusted the polls since 2016.,0,2020-10-31T12:00:01Z,0,politics,0,0,0,0,0,0,1
160,1930,qR5rwYdOuxc,Ugy4Ck2UQbbjP2sz7354AaABAg,NOT MINE EITHER!!!!!!,0,2024-03-12T13:21:51Z,0,politics,0,0,0,0,0,0,0
161,1215,mikRI9ra14w,UgxM6BXEVb2l4xc_PB94AaABAg,Trump will prevail in the end...,1,2024-03-19T21:24:11Z,0,politics,,,,,,,
162,1954,4Y6UYXilWkY,Ugxl8YdY_RlVracHtRB4AaABAg,Vote for your life,0,2020-09-22T15:54:42Z,0,politics,,,,,,,
163,662,nAnEuNgyuFI,UgwWMI3a8WQuux62pfN4AaABAg,Most loved man for his  serious comedies.,5,2024-03-06T13:00:10Z,0,politics,,,,,,,
164,1287,No7ewLdJU_Y,UgxDD_mRRRFQjPyKZA94AaABAg,So im to understand that the VRA 0f 64 allowed illitterate blackmen to vote. Shocking hahaha,0,2020-10-10T22:22:39Z,0,politics,,,,,,,
165,184,0nrZwGbf55w,Ugw0fEtoKeyKoXQ5s354AaABAg,"Your so rite,I agree with him,I voted for Trump,after Jan 6 I will not vote for any President Republicans or Democrat who go against are democracy!! Good for u Mr.Pence...Say it as is!!",0,2024-03-15T23:17:40Z,0,politics,,,,,,,
166,1088,EYCz_XiPTwY,UgyguIvOVTQB6Oogy6p4AaABAg,👍👍👍👍👍👍💪💪💪💪💪💪💪 Tat trick CM. KCR.💐💐💐💐💐💐💐💐,0,2023-12-01T05:53:24Z,0,politics,,,,,,,
167,918,GbWgrXZ4Hxw,Ugz-fqF2t03C5bcIjCt4AaABAg,"I like how Julian Assange said that wars (and, I would add, terrorism) are caused by the lying media.",0,2024-03-18T02:56:04Z,0,politics,,,,,,,
168,878,5jKGEOTXh88,Ugw1TN79mUqtJJyknEV4AaABAg,"Here i have to mention what  Cho Rama swamy had said one day &quot; if Left thinks, they have a very bright future in Indian Politics, India is left with no future at all&quot;.  Hence , dont fool us.",0,2024-03-23T14:38:44Z,0,politics,,,,,,,
169,758,k4dZykkKipM,UgxbnVtadLa9EjWtYPN4AaABAg,WHO GAVE UP BAGRAM AIRBASE??????????????!!!!!!!!,0,2024-03-20T10:32:49Z,0,politics,,,,,,,
170,992,mvgedBYG31g,Ugwx856lwCnD6yNYevl4AaABAg,"YEP !  Russia is still in Political corruption, Bribery Cronyism Kleptocracy, Electoral fraud &amp; Legal plunder Nepotism Slush fund Political scandal all thanks to Putin",1,2024-03-17T21:57:57Z,1,politics,,,,,,,
171,740,hpifzNRmgTE,UgxWX1Lx58E-lsaWTsx4AaABAg,"My GOD , she’s an absolute BushPig… 🤢🤮",0,2024-03-23T19:29:54Z,0,politics,,,,,,,
172,1687,EmzhhHOG0Ks,UgwX_io3peUIbUpFVul4AaABAg,JESUSCHRIST THE ONLY HOPE HOPE FOR THIS FALLING NATIÓN. 🏳️‍🌈<br><br>ROMANS CHAPTER 1 VERSES 25/32.<br>↗️↗️↗️↗️↗️↗️↗️↗️↗️↗️↗️↗️↗️↗️↗️,1,2024-03-20T16:19:52Z,1,politics,,,,,,,
173,1089,EYCz_XiPTwY,Ugxsl224uYJT4a6Ql_94AaABAg,Minimum of 52-54 BRS MIM 6-8 BRS Form govt,0,2023-12-01T05:53:24Z,0,politics,,,,,,,
174,544,ZaVnuwhADYk,Ugw_p-hTqLGBucYPqgJ4AaABAg,The elites never have a clue . King George had no idea what was going when Patriots tossed Tea into Boston Harbor . Jan 6th will be an interesting day .,0,2021-01-04T14:42:19Z,0,politics,,,,,,,
175,232,YgR3uK8nCQo,Ugz5hDBALCoEygar0np4AaABAg,I seen that woman on 27th Ave. &amp; Indian school doing anything for 50 bucks,1,2024-03-19T23:25:17Z,0,politics,,,,,,,
176,1082,Od_7PnYKn7s,Ugz2mfJYi0l2n7bzvON4AaABAg,BJP hatao desh bachao<br>BJP jhutha our jumla party hai,1,2023-10-09T07:19:28Z,0,politics,,,,,,,
177,1200,36aboYMTuMk,UgxWSvswwT31AdXXdup4AaABAg,So bad..US approving rate 20+,0,2024-03-18T12:46:35Z,0,politics,,,,,,,
178,251,nn23VyZBIt0,UgxfcQQSG0AW7oIREAN4AaABAg,We need putin,1,2024-03-15T10:57:57Z,0,politics,,,,,,,
179,1542,VbycLj2pWPo,Ugy4GHtpFdgGUT6cEYh4AaABAg,No one can remove Putin from powers. Not until 2030 if im not mistaken. Or perhaps he could continue more years unless if he is in a health constraints.,0,2024-03-17T20:59:22Z,0,politics,,,,,,,
180,708,HUyfoh_nmM8,UgwbN5stljsqmX7GNdR4AaABAg,"They guy oversaw a 12-13% swing and says the other side did badly, get out of the way Jeremy, it&#39;s time to let Eric Abetz take control so an adult is in charge.",0,2024-03-23T11:13:51Z,0,politics,,,,,,,
181,291,hP0Dn14NnW8,UgxMirt3ranOolTlh8F4AaABAg,Trump will save America from the lying leftist like this cloat.,0,2024-03-18T10:54:20Z,0,politics,,,,,,,
182,1762,gwdvVMRRDxM,UgwdKUOrX1x6cZrwBPp4AaABAg,"&quot;Biden is the norm, why are these people still voting for Trump&quot; 😂<br>The media are in panic",0,2024-01-30T02:30:30Z,0,politics,,,,,,,
183,43,nDmDlwbndQE,UgxPs_qBewh1GbnsHDh4AaABAg,Options be like - Vladmir &amp; Bullet 😅<br>Just kidding guys that was a fair election 🫣,0,2024-03-17T19:51:38Z,0,politics,,,,,,,
184,1631,MP2ON_agBVM,UgyBGBDQVCgTfXcZHZd4AaABAg,"How hateful NBC news has become.  The propaganda is so thick, you can walk on it.  We have the internet, start watching what the people experience and how they live and feel about where they live, no matter what country it is, only then you will be able to start seeing the truth.",0,2024-03-17T18:30:13Z,0,politics,,,,,,,
185,152,bf0BfWJJ3WI,UgzkBR8aFON1Q6qKbBJ4AaABAg,God blessssss u two ❤❤❤❤,1,2024-01-15T16:02:20Z,0,politics,,,,,,,
186,1815,oZUot1er0F4,Ugx48URkjWVXKk4h6bh4AaABAg,"I just can&#39;t understand why the Democratic Party doesn&#39;t replace their candidate with a younger, more dynamic one to compete against Trump",0,2023-11-06T22:00:31Z,0,politics,,,,,,,
187,317,quJkRRFeRO4,Ugz_aPYcWK2-6Ydtr7Z4AaABAg,Paid critics,0,2024-03-17T13:18:39Z,0,politics,,,,,,,
188,1345,z8mYysdJvWI,UgxRjz1_3nsD5CJXFqR4AaABAg,Weak people,0,2024-03-15T19:08:16Z,0,politics,,,,,,,
189,1838,bII8AH5t6zI,UgwRkSTnzPPrqA1jqWZ4AaABAg,This skit aged so well,0,2020-10-25T07:12:25Z,0,politics,,,,,,,
190,1868,1MWbk8yGvSs,Ugw0AxxRipBfyC-8YvB4AaABAg,It&#39;s representatives from our country that are biased <br>Ssap paal rakhe he hum ne,0,2024-03-17T02:28:38Z,0,politics,,,,,,,
191,28,ivHPmjENyq8,Ugz-p4sm_tO720nxFAx4AaABAg,"HYPOCRISY: Western Media Mocks Putin&#39;s Election Win, Leaves Out That Zelensky Banned Elections<br><br>Putin reportedly received 87 percent of the Russian vote, while polls indicate that Zelensky would be trounced if he allowed Ukrainians to vote",0,2024-03-18T23:02:50Z,0,politics,,,,,,,
192,1092,EYCz_XiPTwY,UgyGlFzWJPKQ571Wgkl4AaABAg,Tomorrow kcr cm grantey 🎉,1,2023-12-01T05:53:24Z,0,politics,,,,,,,
193,277,M8EEjFLHtao,UgzAeOtG_WB8vTh8_8d4AaABAg,The man was talking about an economic blood bath.,0,2024-03-18T00:54:39Z,0,politics,,,,,,,
194,676,4k1iYKpUaKU,UgxBfE1LsE-cLRt9H-14AaABAg,This guy is trying to get out giving testimony to congress. He&#39;s launching a preemptive denial in case he&#39;s subpoenaed.,0,2021-02-02T19:24:24Z,0,politics,,,,,,,
195,1872,1MWbk8yGvSs,UgyHI_UcN-hId3h8w2V4AaABAg,If Rahul Gandhi is the Only the Congress is at an existential threat.,0,2024-03-17T02:28:38Z,0,politics,,,,,,,
196,207,2rDVp-i5l7M,Ugx803-wHKTOkss1Avl4AaABAg,She’s brain dead well let me say that he’s brain dead,0,2022-04-22T18:20:06Z,0,politics,,,,,,,
197,923,GbWgrXZ4Hxw,UgxnVkqZU7fvLx5rPEp4AaABAg,Putin’s understanding of ‘democracy’ is nonexistent.,0,2024-03-18T02:56:04Z,0,politics,,,,,,,
198,201,2rDVp-i5l7M,UgzUg4RipHabAZcc6lx4AaABAg,"Like all criminals she has a selective memory,",0,2022-04-22T18:20:06Z,0,politics,,,,,,,
199,1100,jpbWv-YKZEI,UgxY4szl1l5IgUKk-5B4AaABAg,"&quot;...118 years old.&quot; Impressive!  Good mathing on the fly, brother.",0,2024-03-06T15:57:47Z,0,politics,,,,,,,
200,979,9fufKujxeM0,Ugz-V8uSbF6KxvZvG954AaABAg,Suns took denver to 6 last year playing 2 on 5 with a roster that had been together for a total of 13 games beforehand.<br>Denver doesn’t match up well here,0,2024-03-28T05:54:22Z,0,sports,0,0,0,0,0,0,0
201,2324,wcf7azPKH-M,Ugyw8cLnl-D-1RzNVgp4AaABAg,"such a bad take, he said the same thing about Joe Burrow and now look at the Bengals.  The NFL should just ban these kids and let them play in college for the rest of their lives",0,2024-03-25T16:43:32Z,0,sports,0,0,0,1,1,0,1
202,2198,CSifismJyKY,Ugy-E3gI1-AWCCN8-BR4AaABAg,"The Jones are morons. They waste talented players. They get dollar store FAs (if they make any moves) and draft players hoping everyone is a stud. If they are going to move on from Dak, then trade him now and get picks for the future. This will quarterback purgatory in 25 and with no premium picks to replace him with, Dallas is screwed.",0,2024-03-26T18:35:31Z,0,sports,0,0,1,1,1,0,0
203,2145,FB-VuRsfWjE,UgwitP9ZT_qo4cE7ytx4AaABAg,This is 100% taken from the xfl,0,2024-03-26T21:00:08Z,0,sports,0,0,0,0,0,0,0
204,550,rRHyzKoOcQg,Ugz40vtD9ngXktyUgil4AaABAg,"If you actually did get the million, you might wanna play the lottery for real lol",23,2024-03-17T10:53:35Z,1,sports,0,0,0,0,0,0,0
205,187,yVLyWzIxhrQ,UgzBLuwTbg1QdvERFsV4AaABAg,Whitesox got rid of half their roster,0,2024-03-29T01:01:10Z,0,sports,0,0,0,0,0,0,0
206,1686,3AsTfxvgZD0,UgzM0DTlVkTsg5A5zG94AaABAg,Thats a lot of Damage,0,2024-03-27T04:23:05Z,0,sports,0,0,0,0,0,0,0
207,2338,6VSzT8lESjA,UgxP6nalUjlO7MIo0XF4AaABAg,I wish he would go to the ravens,0,2024-03-06T21:06:42Z,0,sports,0,0,0,0,0,0,0
208,1873,pCQoaTsIHxA,UgytDSfbALLTcFyX-2F4AaABAg,Let&#39;s face it!=THE SUNS were really hot on this game!,1,2024-03-06T05:43:03Z,0,sports,0,0,0,0,0,0,0
209,986,9fufKujxeM0,Ugx7cGRm5qAdSlfodDZ4AaABAg,KCP was asked on somebody&#39;s podcast last week who he believes is the biggest threat to Denver &amp; the first team he said was the Suns. If you dont believe me check it up for yourselves.,0,2024-03-28T05:54:22Z,0,sports,0,0,0,1,0,0,0
210,1952,E_MJgVPx4U0,UgwFHwizLNxumnvY_kB4AaABAg,Clips presicion if just off,0,2024-03-24T21:46:09Z,0,sports,0,0,0,0,0,0,0
211,1731,rnslgMqoAjo,UgzKdIUNvkjfjDHPIx54AaABAg,Lances brother is still in hs that’s not him,0,2024-03-20T23:13:20Z,0,sports,0,0,0,0,0,0,0
212,2343,6VSzT8lESjA,UgwhDoGwsDiy7ATWTv94AaABAg,F this dude for always hating on the panthers… you gone see. Keep pounding.,0,2024-03-06T21:06:42Z,0,sports,0,0,1,1,1,0,0
213,1140,uKuqfhaTXxI,UgzCxWmGhjvt_co_REx4AaABAg,Kelly had batum and Harris in the corner but tries to be the hero,1,2024-03-28T02:15:12Z,0,sports,0,0,0,0,1,0,0
214,705,LNW4RLLrA3s,UgzSYYJqjr9WTCl1YXp4AaABAg,It&#39;s not unreal they are star athletes duh and when you a star athlete in highschool you usually play more than 1 sport so they know the mechanics they can actually play better than your average weekend warriors,0,2022-11-26T01:21:18Z,0,sports,0,0,0,0,0,0,0
215,1538,HVQv02aC3T8,UgwWKMOFKk6QiG604_14AaABAg,That I knew!!!!!,0,2024-03-19T19:00:14Z,0,sports,0,0,0,0,0,0,0
216,709,xlnGuMrfQ5g,UgxRc4HJeuH27_FFdNN4AaABAg,thes are cool,0,2023-06-17T15:28:11Z,0,sports,0,0,0,0,0,0,0
217,357,0D9GwhMIRfo,UgxJ6BmydBGMY524fbF4AaABAg,"More like night and midnight, but still an improvement",0,2024-03-07T22:15:00Z,0,sports,0,0,0,0,0,0,0
218,247,WRjco8Ax230,UgwEaAmIMiKhf3S15UJ4AaABAg,Bruh. The extra perfect game was not &quot;cheating.&quot; Dude legitimately screwed up and this is why we have challenges now.,0,2023-12-20T18:33:50Z,0,sports,0,0,0,1,1,0,0
219,648,WMGJR7XCYo0,UgxBsmuW-_4ofaQz2pZ4AaABAg,He must of liked to talk shit too got beat to death outside of a bowling alley lol,0,2024-02-26T22:09:52Z,0,sports,0,0,1,1,1,0,0
220,2076,_JVh6si434g,UgxpMw-xuWKSttl_qfZ4AaABAg,Ya’ll say JJ wasn’t asked to do much at Michigan but then praise him for his 27-1 record… which one is it???,0,2024-03-26T23:00:19Z,0,sports,0,0,0,1,1,0,0
221,660,WMGJR7XCYo0,Ugz-w7fMCUJoAL9e6z94AaABAg,It&#39;s called The Americans for Disabilities Act seriously anyone challenged it they would win,0,2024-02-26T22:09:52Z,0,sports,0,0,0,0,0,0,0
222,436,wdvHcqXP5Ug,Ugze1oL89bJQRyME5W14AaABAg,"not a baseball fan here, why was the announcer saying Ohtani is 0 for 1 and 1st hit during 3rd inning? was his hit during 1st inning not counted as &quot;hit&quot;? TY",0,2024-03-20T16:38:42Z,0,sports,0,0,0,0,0,0,0
223,1950,E_MJgVPx4U0,Ugx2mF_tltjNvjeUDm94AaABAg,WAY too many second chances,0,2024-03-24T21:46:09Z,0,sports,0,0,0,0,1,0,0
224,1301,sXfJJuRCWAM,UgwtkTNANq90TOiYypR4AaABAg,notice how all the bad teams have a bad logo,0,2024-03-14T23:23:13Z,0,sports,0,0,0,1,1,0,0
225,690,LNW4RLLrA3s,Ugwy0SnyMst-zvNSJEZ4AaABAg,Love that shit,0,2022-11-26T01:21:18Z,0,sports,0,0,1,0,0,0,0
226,1892,ChtjLV_XcAo,UgxjWxXoHLgC8yT5K3N4AaABAg,"You can see how a victory for the lackluster Spurs is celebrated.... with all heart.  For some reason, the Spurs seem to have the number of the Suns.",0,2024-03-26T02:28:16Z,0,sports,0,0,0,1,1,0,0
227,1209,8HcGATfF2qw,Ugwv8PwkPxhDxS1kuPt4AaABAg,"Don’t worry Kenny, A LOT of people were wrong about the Mavericks",0,2024-03-27T19:12:44Z,0,sports,0,0,0,0,0,0,1
228,59,dmWgcws4NsA,UgyFBCXe2l52JMQ44Md4AaABAg,What a fantastic start to the season. We are loaded throughout the lineup. I think some league records are gonna be broken,0,2024-03-29T05:29:32Z,0,sports,0,0,0,0,1,0,0
229,398,b0Uk_NO56Os,UgxtfU0Ik-t80S_PgDR4AaABAg,Pillar literally never saw that pitch coming,1,2023-03-28T12:28:17Z,0,sports,0,0,0,0,0,0,0
230,1866,535TeF_p4SE,Ugw-tvEEvw3BUo86xlB4AaABAg,2 magaicians on the same squad. That&#39;s nasty  😎,0,2024-02-07T01:22:55Z,0,sports,0,0,0,1,1,0,0
231,2170,pGWhXfVfkas,UgwyjFZ3uVw8U0Ahde54AaABAg,First take is horrible,0,2024-03-27T15:14:55Z,0,sports,0,0,0,1,1,0,0
232,218,FLmhvTSVG1M,UgyE-zeehDIf5x5UJlZ4AaABAg,"The first time I ever pitched in a league  I had 3 line drives one right after the other. The first 2 I caught and the 3rd was a grounder in which I threw out the runner at 1st.  What a way, scary, and exilerating  way to start my career as a pitcher... one of my best life experiences ever. 😁",0,2024-01-18T23:06:00Z,0,sports,0,0,0,0,0,0,0
233,2249,HPjiGOcn_Lc,UgxqRgKdDaKXwPEGTX94AaABAg,King Henry bout to run wild,0,2024-03-25T16:21:14Z,0,sports,0,0,0,1,1,0,0
234,695,LNW4RLLrA3s,UgwOSE8UrMMZART4jk94AaABAg,Nolan threw that 86 I watched that game it was an All-Star Game,0,2022-11-26T01:21:18Z,0,sports,0,0,0,0,0,0,0
235,206,UPWr1s6PIX8,Ugzoxxo1sds7iLiFw8l4AaABAg,"Los Angeles Dodgers are going to make the World Series with Ohtani, Freeman &amp; Betts",0,2024-03-29T15:18:54Z,0,sports,0,0,0,0,1,0,0
236,1106,pzarj7IXvN0,UgzxxZ10PLiZrB-pPNN4AaABAg,Curren$y loves his city 🌆 <br>💯🏁💐💐⚜️🟨🟩🟪🤙🏾🤙🏾,1,2024-03-27T02:28:37Z,0,sports,0,0,0,0,0,0,0
237,1780,5QvSWc3U9tQ,Ugyah92oPX-PR4uFTON4AaABAg,You dont gotta be fast if you are smooth with it,0,2022-05-12T22:39:59Z,0,sports,0,0,0,0,0,0,0
238,754,ygv_UG1S8nA,UgzbL8PN2zVu_bH1N-J4AaABAg,Stealing first base is mind blowing. Please make a video on that 😂,0,2023-03-30T22:13:42Z,0,sports,0,0,0,0,1,0,0
239,2009,LChyAdpWwsA,UgxjBlTz11RqmDvScAp4AaABAg,Why not if he win he wins and i think he is capable to run,0,2024-03-14T03:27:03Z,0,sports,0,0,0,0,0,0,0
240,2352,DCPNzgK3LWc,UgzARSFtHkf8XEFCcsB4AaABAg,Kyle Trask can&#39;t be considered trash until he actually plays,0,2024-03-25T23:34:24Z,0,sports,0,0,0,0,1,0,0
241,2143,FB-VuRsfWjE,UgyL6DgJXu65B0ZyC114AaABAg,Let’s keep putting more on the refs so they can screw up even more,0,2024-03-26T21:00:08Z,0,sports,0,0,0,0,1,0,0
